step,removed_original_index,n_nodes_before,n_nodes_after,coverage_before,coverage_after,delta_coverage,isolated_before,isolated_after,delta_isolated,gcc_before,gcc_after,delta_gcc,removed_lat,removed_lon
116,115,126,125,0.9206349206349207,0.92,-0.0006349206349206549,10,10,0,0.6031746031746031,0.6,-0.0031746031746031633,37.5526438,126.6720056
117,116,125,124,0.92,0.9193548387096774,-0.00064516129032266,10,10,0,0.6,0.5967741935483871,-0.003225806451612856,36.9689891,127.2772034
118,117,124,123,0.9193548387096774,0.9186991869918699,-0.0006556517178074595,10,10,0,0.5967741935483871,0.5934959349593496,-0.0032782585890375193,37.0009774,127.816298
119,118,123,122,0.9186991869918699,0.9180327868852459,-0.0006664001066239988,10,10,0,0.5934959349593496,0.5901639344262295,-0.0033320005331201052,35.7772646,127.1223844
120,119,122,121,0.9180327868852459,0.9173553719008265,-0.0006774149844194222,10,10,0,0.5901639344262295,0.5867768595041323,-0.003387074922097222,37.1856012,126.8884557
121,120,121,120,0.9173553719008265,0.9166666666666666,-0.0006887052341598698,10,10,0,0.5867768595041323,0.5916666666666667,0.004889807162534399,34.6165978,127.4749368
122,121,120,119,0.9166666666666666,0.9159663865546218,-0.0007002801120448154,10,10,0,0.5916666666666667,0.5882352941176471,-0.0034313725490195957,37.4556438,127.0102746
123,122,119,118,0.9159663865546218,0.9152542372881356,-0.0007121492664862172,10,10,0,0.5882352941176471,0.5847457627118644,-0.0034895314057826754,37.0056419,127.9299148
124,123,118,117,0.9152542372881356,0.9145299145299145,-0.0007243227582210965,10,10,0,0.5847457627118644,0.5811965811965812,-0.003549181515283162,37.0450508,126.9443794
125,124,117,116,0.9145299145299145,0.9137931034482758,-0.0007368110816386997,10,10,0,0.5811965811965812,0.5775862068965517,-0.0036103743000295285,37.5685988,126.6476777
126,125,116,115,0.9137931034482758,0.9043478260869565,-0.009445277361319282,10,11,1,0.5775862068965517,0.5826086956521739,0.005022488755622168,36.3746493,126.5572031
127,126,115,114,0.9043478260869565,0.9122807017543859,0.007932875667429395,11,10,-1,0.5826086956521739,0.5789473684210527,-0.0036613272311212253,37.9171547,128.2878038
128,127,114,113,0.9122807017543859,0.911504424778761,-0.0007762769756248789,10,10,0,0.5789473684210527,0.5752212389380531,-0.0037261294829995517,36.9694706,127.894625
129,128,113,112,0.911504424778761,0.9107142857142857,-0.000790139064475337,10,10,0,0.5752212389380531,0.5803571428571429,0.0051359039190898015,35.6156921,129.3526827
130,129,112,111,0.9107142857142857,0.9099099099099099,-0.0008043758043757565,10,10,0,0.5803571428571429,0.5765765765765766,-0.003780566280566333,37.6428652,126.7090421
131,130,111,110,0.9099099099099099,0.9090909090909091,-0.0008190008190008813,10,10,0,0.5765765765765766,0.5727272727272728,-0.00384930384930382,37.2953536,126.9361782
132,131,110,109,0.9090909090909091,0.908256880733945,-0.0008340283569641116,10,10,0,0.5727272727272728,0.5688073394495413,-0.0039199332777314355,37.6717129,126.8569192
133,132,109,108,0.908256880733945,0.9074074074074074,-0.0008494733265375087,10,10,0,0.5688073394495413,0.5648148148148148,-0.003992524634726546,35.8023336,127.0797514
134,133,108,107,0.9074074074074074,0.9065420560747663,-0.0008653513326410955,10,10,0,0.5648148148148148,0.5607476635514018,-0.004067151263412949,37.5558069,126.7682219
135,134,107,106,0.9065420560747663,0.9056603773584906,-0.0008816787162757578,10,10,0,0.5607476635514018,0.5660377358490566,0.005290072297654769,35.1619898,128.5772231
136,135,106,105,0.9056603773584906,0.8952380952380953,-0.01042228212039531,10,11,1,0.5660377358490566,0.5714285714285714,0.005390835579514808,35.200915,126.9335311
137,136,105,104,0.8952380952380953,0.8942307692307693,-0.0010073260073260037,11,11,0,0.5714285714285714,0.5673076923076923,-0.004120879120879106,37.142925,126.8793313
138,137,104,103,0.8942307692307693,0.8932038834951457,-0.001026885735623595,11,11,0,0.5673076923076923,0.5631067961165048,-0.004200896191187464,36.2681578,127.4786236
139,138,103,102,0.8932038834951457,0.892156862745098,-0.0010470207500477002,11,11,0,0.5631067961165048,0.5588235294117647,-0.004283266704740107,37.5767228,126.7988582
140,139,102,101,0.892156862745098,0.8910891089108911,-0.0010677538342068749,11,11,0,0.5588235294117647,0.5643564356435643,0.005532906231799584,35.0680379,126.4790045
141,140,101,100,0.8910891089108911,0.88,-0.011089108910891099,11,12,1,0.5643564356435643,0.57,0.005643564356435649,37.6008082,129.0746468
142,141,100,99,0.88,0.8888888888888888,0.008888888888888835,12,11,-1,0.57,0.5656565656565656,-0.004343434343434316,35.8160345,127.6463683
143,142,99,98,0.8888888888888888,0.8877551020408163,-0.0011337868480725266,11,11,0,0.5656565656565656,0.5612244897959183,-0.004432075860647311,37.5775823,127.1460796
144,143,98,97,0.8877551020408163,0.8865979381443299,-0.0011571638964864572,11,11,0,0.5612244897959183,0.5567010309278351,-0.004523458868083252,35.5402509,127.3115824
145,144,97,96,0.8865979381443299,0.8854166666666666,-0.001181271477663226,11,11,0,0.5567010309278351,0.5520833333333334,-0.004617697594501702,36.348021,127.4059337
146,145,96,95,0.8854166666666666,0.8842105263157894,-0.0012061403508771829,11,11,0,0.5520833333333334,0.5578947368421052,0.005811403508771851,34.9479508,127.6773332
147,146,95,94,0.8842105263157894,0.8829787234042553,-0.00123180291153413,11,11,0,0.5578947368421052,0.5638297872340425,0.005935050391937313,35.8870961,128.7298433
148,147,94,93,0.8829787234042553,0.8817204301075269,-0.001258293296728441,11,11,0,0.5638297872340425,0.5698924731182796,0.0060626858842370845,34.7938291,127.6600021
149,148,93,92,0.8817204301075269,0.8804347826086957,-0.0012856474988311994,11,11,0,0.5698924731182796,0.5760869565217391,0.006194483403459516,35.3257249,129.0326881
150,149,92,91,0.8804347826086957,0.8791208791208791,-0.00131390348781657,11,11,0,0.5760869565217391,0.5824175824175825,0.006330625895843323,35.1920434,128.7206668
151,150,91,90,0.8791208791208791,0.8777777777777778,-0.0013431013431013383,11,11,0,0.5824175824175825,0.5777777777777777,-0.004639804639804734,37.6928319,127.0446508
152,151,90,89,0.8777777777777778,0.8876404494382022,0.009862671660424427,11,10,-1,0.5777777777777777,0.5842696629213483,0.006491885143570575,34.7204558,126.9304411
153,152,89,88,0.8876404494382022,0.875,-0.012640449438202195,10,11,1,0.5842696629213483,0.5795454545454546,-0.0047242083758937126,36.5309439,127.4274852
154,153,88,87,0.875,0.8735632183908046,-0.001436781609195359,11,11,0,0.5795454545454546,0.5747126436781609,-0.004832810867293702,35.7868402,127.1938981
155,154,87,86,0.8735632183908046,0.872093023255814,-0.0014701951349906928,11,11,0,0.5747126436781609,0.5813953488372093,0.006682705159048452,35.2193959,128.8429195
156,155,86,85,0.872093023255814,0.8705882352941177,-0.0015047879616962856,11,11,0,0.5813953488372093,0.5764705882352941,-0.004924760601915268,37.8547755,127.0535689
157,156,85,84,0.8705882352941177,0.8571428571428572,-0.013445378151260456,11,12,1,0.5764705882352941,0.9047619047619048,0.3282913165266107,36.1839868,127.7764955
158,157,84,83,0.8571428571428572,0.8433734939759037,-0.013769363166953541,12,13,1,0.9047619047619048,0.9036144578313253,-0.0011474469305794432,35.9525818,127.1284377
159,158,83,82,0.8433734939759037,0.8536585365853658,0.01028504260946217,13,12,-1,0.9036144578313253,0.9146341463414634,0.011019688510138126,35.143887,126.816876
160,159,82,81,0.8536585365853658,0.8518518518518519,-0.0018066847335139746,12,12,0,0.9146341463414634,0.9135802469135802,-0.0010538994278832536,37.3677557,126.6380382
161,160,81,80,0.8518518518518519,0.8625,0.010648148148148184,12,11,-1,0.9135802469135802,0.65,-0.2635802469135802,35.9874642,129.3624726
162,161,80,79,0.8625,0.8481012658227848,-0.014398734177215267,11,12,1,0.65,0.6455696202531646,-0.004430379746835467,37.4738297,127.9776742
163,162,79,78,0.8481012658227848,0.8461538461538461,-0.0019474196689386325,12,12,0,0.6455696202531646,0.6538461538461539,0.0082765335929893,35.1009673,128.8655313
164,163,78,77,0.8461538461538461,0.8441558441558441,-0.0019980019980020414,12,12,0,0.6538461538461539,0.6623376623376623,0.008491508491508482,35.085036,129.0762114
165,164,77,76,0.8441558441558441,0.8421052631578947,-0.002050580997949414,12,12,0,0.6623376623376623,0.6710526315789473,0.008714969241285009,35.0789152,128.9533779
166,165,76,75,0.8421052631578947,0.84,-0.002105263157894721,12,12,0,0.6710526315789473,0.6666666666666666,-0.004385964912280715,36.9238263,127.5633161
167,166,75,74,0.84,0.8513513513513513,0.011351351351351346,12,11,-1,0.6666666666666666,0.6621621621621622,-0.0045045045045044585,35.5943279,126.6159796
168,167,74,73,0.8513513513513513,0.8493150684931507,-0.0020362828582005665,11,11,0,0.6621621621621622,0.6575342465753424,-0.004627915586819742,37.3342037,126.9803959
169,168,73,72,0.8493150684931507,0.8472222222222222,-0.002092846270928539,11,11,0,0.6575342465753424,0.6666666666666666,0.0091324200913242,34.7779866,127.6947367
170,169,72,71,0.8472222222222222,0.8450704225352113,-0.002151799687010958,11,11,0,0.6666666666666666,0.6619718309859155,-0.0046948356807511304,36.9719802,126.6974613
171,170,71,70,0.8450704225352113,0.8428571428571429,-0.0022132796780683917,11,11,0,0.6619718309859155,0.6571428571428571,-0.0048289738430583595,36.3223492,127.4713967
172,171,70,69,0.8428571428571429,0.855072463768116,0.012215320910973104,11,10,-1,0.6571428571428571,0.6666666666666666,0.00952380952380949,37.749173,128.8735587
173,172,69,68,0.855072463768116,0.8529411764705882,-0.002131287297527762,10,10,0,0.6666666666666666,0.6617647058823529,-0.004901960784313708,37.2474296,126.8903782
174,173,68,67,0.8529411764705882,0.8507462686567164,-0.0021949078138717715,10,10,0,0.6617647058823529,0.6716417910447762,0.00987708516242325,35.5049086,129.3201357
175,174,67,66,0.8507462686567164,0.8484848484848485,-0.0022614201718679228,10,10,0,0.6716417910447762,0.6818181818181818,0.010176390773405597,35.2113633,128.5891978
176,175,66,65,0.8484848484848485,0.8307692307692307,-0.017715617715617804,10,11,1,0.6818181818181818,0.6923076923076923,0.010489510489510523,35.1890404,128.722479
177,176,65,64,0.8307692307692307,0.84375,0.012980769230769296,11,10,-1,0.6923076923076923,0.6875,-0.004807692307692291,36.5535731,128.6445943
178,177,64,63,0.84375,0.8571428571428572,0.013392857142857206,10,9,-1,0.6875,0.6984126984126984,0.010912698412698374,36.3348412,126.5933882
179,178,63,62,0.8571428571428572,0.8225806451612903,-0.03456221198156695,9,11,2,0.6984126984126984,0.7096774193548387,0.011264720942140372,33.5253268,126.6774864
180,179,62,61,0.8225806451612903,0.819672131147541,-0.0029085140137492527,11,11,0,0.7096774193548387,0.7213114754098361,0.011634056054997344,35.2231444,129.2122454
181,180,61,60,0.819672131147541,0.8166666666666667,-0.0030054644808743536,11,11,0,0.7213114754098361,0.7166666666666667,-0.004644808743169415,37.2340565,127.1054002
182,181,60,59,0.8166666666666667,0.8135593220338984,-0.003107344632768294,11,11,0,0.7166666666666667,0.711864406779661,-0.0048022598870056665,37.4320498,126.6244469
183,182,59,58,0.8135593220338984,0.8103448275862069,-0.003214494447691507,11,11,0,0.711864406779661,0.7068965517241379,-0.004967855055523107,36.9731023,126.8392882
184,183,58,57,0.8103448275862069,0.8070175438596492,-0.0033272837265576616,11,11,0,0.7068965517241379,0.7017543859649122,-0.005142165759225659,37.2898682,126.8732499
185,184,57,56,0.8070175438596492,0.8035714285714286,-0.003446115288220586,11,11,0,0.7017543859649122,0.7142857142857143,0.01253132832080206,34.9825897,127.4868731
186,185,56,55,0.8035714285714286,0.8,-0.0035714285714285587,11,11,0,0.7142857142857143,0.7090909090909091,-0.0051948051948051965,36.9451338,126.8069895
187,186,55,54,0.8,0.7962962962962963,-0.0037037037037037646,11,11,0,0.7090909090909091,0.7037037037037037,-0.005387205387205385,37.6781372,126.8847153
188,187,54,53,0.7962962962962963,0.7924528301886793,-0.0038434661076169885,11,11,0,0.7037037037037037,0.7169811320754716,0.01327742837176793,35.2902789,129.09689
189,188,53,52,0.7924528301886793,0.7884615384615384,-0.0039912917271408554,11,11,0,0.7169811320754716,0.7115384615384616,-0.005442670537010086,36.0095296,128.2603114
190,189,52,51,0.7884615384615384,0.7647058823529411,-0.02375565610859731,11,12,1,0.7115384615384616,0.9215686274509803,0.21003016591251877,35.2306637,129.1246081
191,190,51,50,0.7647058823529411,0.76,-0.004705882352941115,12,12,0,0.9215686274509803,0.92,-0.0015686274509802978,35.8698034,127.1087324
192,191,50,49,0.76,0.7551020408163265,-0.004897959183673528,12,12,0,0.92,0.9183673469387755,-0.0016326530612245094,35.5426539,129.3551198
193,192,49,48,0.7551020408163265,0.75,-0.005102040816326481,12,12,0,0.9183673469387755,0.9166666666666666,-0.001700680272108901,37.2563433,126.9704946
194,193,48,47,0.75,0.7446808510638299,-0.005319148936170137,12,12,0,0.9166666666666666,0.9148936170212766,-0.0017730496453900457,35.9218105,128.8406827
195,194,47,46,0.7446808510638299,0.7391304347826086,-0.0055504162812212154,12,12,0,0.9148936170212766,0.9130434782608695,-0.0018501387604070718,35.8892437,127.1056852
196,195,46,45,0.7391304347826086,0.7333333333333334,-0.005797101449275255,12,12,0,0.9130434782608695,0.9111111111111111,-0.0019323671497584183,36.0960048,128.3889797
197,196,45,44,0.7333333333333334,0.75,0.016666666666666607,12,11,-1,0.9111111111111111,0.7272727272727273,-0.1838383838383838,35.4979681,128.7270165
198,197,44,43,0.75,0.7209302325581395,-0.029069767441860517,11,12,1,0.7272727272727273,0.7209302325581395,-0.00634249471458781,36.9281504,127.7593581
199,198,43,42,0.7209302325581395,0.7380952380952381,0.017165005537098654,12,11,-1,0.7209302325581395,0.7142857142857143,-0.006644518272425182,36.621601,128.1515787
200,199,42,41,0.7380952380952381,0.7317073170731707,-0.006387921022067422,11,11,0,0.7142857142857143,0.7073170731707317,-0.006968641114982632,37.2165826,126.7635514
201,200,41,40,0.7317073170731707,0.7,-0.03170731707317076,11,12,1,0.7073170731707317,0.725,0.01768292682926831,35.5535355,129.3611561
202,201,40,39,0.7,0.717948717948718,0.017948717948717996,12,11,-1,0.725,0.7435897435897436,0.018589743589743635,33.5595645,126.8179977
203,202,39,38,0.717948717948718,0.7105263157894737,-0.007422402159244279,11,11,0,0.7435897435897436,0.7368421052631579,-0.006747638326585759,35.9147051,128.6218117
204,203,38,37,0.7105263157894737,0.6756756756756757,-0.034850640113798015,11,12,1,0.7368421052631579,0.7567567567567568,0.019914651493598945,34.8222635,126.383073
205,204,37,36,0.6756756756756757,0.6666666666666667,-0.009009009009008917,12,12,0,0.7567567567567568,0.75,-0.006756756756756799,37.5891373,126.6072936
206,205,36,35,0.6666666666666667,0.6571428571428571,-0.009523809523809601,12,12,0,0.75,0.7428571428571429,-0.0071428571428571175,37.3154192,126.7907407
207,206,35,34,0.6571428571428571,0.6764705882352942,0.019327731092437017,12,11,-1,0.7428571428571429,0.7647058823529411,0.02184873949579824,33.4958711,126.4684971
208,207,34,33,0.6764705882352942,0.6363636363636364,-0.0401069518716578,11,12,1,0.7647058823529411,0.7575757575757576,-0.007130124777183555,36.0721067,128.3736587
209,208,33,32,0.6363636363636364,0.59375,-0.042613636363636354,12,13,1,0.7575757575757576,0.75,-0.007575757575757569,37.5053736,126.8171933
210,209,32,31,0.59375,0.6129032258064516,0.019153225806451624,13,12,-1,0.75,0.7741935483870968,0.024193548387096753,35.5378857,129.125702
211,210,31,30,0.6129032258064516,0.6333333333333333,0.02043010752688168,12,11,-1,0.7741935483870968,0.7666666666666667,-0.007526881720430034,36.1415151,128.3014388
212,211,30,29,0.6333333333333333,0.5862068965517242,-0.047126436781609105,11,12,1,0.7666666666666667,0.7586206896551724,-0.008045977011494343,35.9333433,126.9206434
213,212,29,28,0.5862068965517242,0.5714285714285714,-0.014778325123152802,12,12,0,0.7586206896551724,0.75,-0.008620689655172376,37.4918848,126.6507139
214,213,28,27,0.5714285714285714,0.5185185185185186,-0.052910052910052796,12,13,1,0.75,0.5555555555555556,-0.19444444444444442,36.6484342,127.4582594
215,214,27,26,0.5185185185185186,0.5384615384615384,0.019943019943019835,13,12,-1,0.5555555555555556,0.5769230769230769,0.02136752136752129,36.1853004,127.7704953
216,215,26,25,0.5384615384615384,0.56,0.021538461538461617,12,11,-1,0.5769230769230769,0.48,-0.09692307692307689,37.4207898,127.9640902
217,216,25,24,0.56,0.5833333333333333,0.023333333333333206,11,10,-1,0.48,0.5,0.020000000000000018,36.4690321,127.2717623
218,217,24,23,0.5833333333333333,0.6086956521739131,0.025362318840579823,10,9,-1,0.5,0.5217391304347826,0.021739130434782594,34.8011548,126.4129181
219,218,23,22,0.6086956521739131,0.5909090909090908,-0.017786561264822254,9,9,0,0.5217391304347826,0.2727272727272727,-0.2490118577075099,37.4297363,126.7347855
220,219,22,21,0.5909090909090908,0.5714285714285714,-0.01948051948051943,9,9,0,0.2727272727272727,0.2857142857142857,0.012987012987012991,37.5829941,126.6492748
221,220,21,20,0.5714285714285714,0.5,-0.0714285714285714,9,10,1,0.2857142857142857,0.45,0.1642857142857143,37.2417999,127.4772277
222,221,20,19,0.5,0.5263157894736843,0.026315789473684292,10,9,-1,0.45,0.3684210526315789,-0.08157894736842108,37.2433335,127.3910699
223,222,19,18,0.5263157894736843,0.5555555555555556,0.029239766081871288,9,8,-1,0.3684210526315789,0.3888888888888889,0.020467836257309968,34.8945303,128.4187096
224,223,18,17,0.5555555555555556,0.5882352941176471,0.0326797385620915,8,7,-1,0.3888888888888889,0.4117647058823529,0.022875816993464027,35.0877844,128.7991994
225,224,17,16,0.5882352941176471,0.5,-0.08823529411764708,7,8,1,0.4117647058823529,0.375,-0.03676470588235292,36.9691935,127.2759901
226,225,16,15,0.5,0.5333333333333333,0.033333333333333326,8,7,-1,0.375,0.4,0.025000000000000022,37.022748,127.8383919
227,226,15,14,0.5333333333333333,0.5714285714285714,0.03809523809523807,7,6,-1,0.4,0.42857142857142855,0.028571428571428525,35.1611599,128.117421
228,227,14,13,0.5714285714285714,0.5384615384615384,-0.03296703296703296,6,6,0,0.42857142857142855,0.38461538461538464,-0.04395604395604391,37.8442751,126.7894576
229,228,13,12,0.5384615384615384,0.41666666666666663,-0.1217948717948718,6,7,1,0.38461538461538464,0.4166666666666667,0.03205128205128205,37.8685429,127.6907763
230,229,12,11,0.41666666666666663,0.4545454545454546,0.037878787878787956,7,6,-1,0.4166666666666667,0.45454545454545453,0.037878787878787845,36.4964396,127.7396046
231,230,11,10,0.4545454545454546,0.5,0.045454545454545414,6,5,-1,0.45454545454545453,0.5,0.04545454545454547,35.2362344,129.1565486
232,231,10,9,0.5,0.4444444444444444,-0.05555555555555558,5,5,0,0.5,0.4444444444444444,-0.05555555555555558,37.5566154,126.6395868
233,232,9,8,0.4444444444444444,0.25,-0.19444444444444442,5,6,1,0.4444444444444444,0.375,-0.06944444444444442,37.4364191,126.623544
234,233,8,7,0.25,0.0,-0.25,6,7,1,0.375,0.42857142857142855,0.05357142857142855,34.9395571,127.6063631
235,234,7,6,0.0,0.0,0.0,7,6,-1,0.42857142857142855,0.5,0.07142857142857145,35.8247475,127.0729679
236,235,6,5,0.0,0.0,0.0,6,5,-1,0.5,0.4,-0.09999999999999998,37.6810112,126.7385509
237,236,5,4,0.0,0.0,0.0,5,4,-1,0.4,0.5,0.09999999999999998,34.8150588,127.883642
238,237,4,3,0.0,0.0,0.0,4,3,-1,0.5,0.3333333333333333,-0.16666666666666669,37.4151823,127.1154021
239,238,3,2,0.0,0.0,0.0,3,2,-1,0.3333333333333333,0.5,0.16666666666666669,37.8221715,127.7604215
240,239,2,1,0.0,0.0,0.0,2,1,-1,0.5,1.0,0.5,37.0260688,127.0755845
